,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.297071190707132,3.0460752603136534,0.06481011192156709,2.249163838511589,0,1.441583128359169,0.030671981454450402,2.4468558435632435,1.893862142893273,0.0,0.0,0.0,0.0,4.853762982547174,2.50331819721037,0.0,0.0,0.0,0.0,0.0,0.0,2.2111665020098186,0.0,0.0,0.0,0.0,0.0,2.5565580876705947,1.9619343428702531,2.0594897725428996,0.0,0.0,0.0,0.0,0.0,0.0,1.8270127356551256,0.0,0.0,6.522117017061129,7.516946349725888,0.0,0.0,2.0677424996306106,1.6723682669282605,2.4052861112714323,0.0,0.0,0.0,0.0,0.0,1.5859769708188185,0.0,0.0,3.0419115418204026,3.7691806545991717,8.0,8.0,1.6508627294638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7265725493345212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086758892951973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949165666774326,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,0.0,0.0,12.44892168958544,16.595493133699975,33.37877193190597,34.11980563318871,15.976455031154401,20.083002804033036,0.0,0.0,0.0,0.0,0.0,0.0,2.521119088288737,0.0,0.0,22.060079691047047,23.091297290428454,16.0,17.850531366089793,19.04654533771598,19.173673406080887,0.0,0.0,0.0,0.0,0.0,0.0,2.0781631528084263,0.0,0.0,5.672901510212885,6.460513492166223,11.544524528941814,15.08330581880432,5.700674949522329,5.106450627061067,0.0,0.0,0.0,0.0,0.0,0.0,3.2681380912375024,0.0,0.0,12.627554450977094,24.135730768585887,31.889483186610743,39.643635531528545,34.02631316158156,33.633915112702226,0.0,0.0,0.0,0.0,0.0,0.0,2.935950232499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057400547679863044,0.13058334004032415,0.0,0.0,0.2680290513460023,0.0,0.0,0.0,0.0,0.0,0.0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949165666774326,3.3474124703152515,0.0434728892248734,3.233883919087799,0,1.8450570686175864,0.023961780111916707,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.389015301698623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,1.2625654910390376,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,1.435434887365625,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,2.162212995948745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02351295741401907,0.0,0.21560408351625288,0.0,0.2155599115664254,0.0,0.0,0.0,0.0,0.0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.680657225905542,1.9109526618208668,0.01504687135292021,0.0,0,1.4429180163458983,0.01136155918382597,0.0,0.0,0.0,0.0,0.0,0.0,1.6876396800098017,1.7833675998395517,0.0,0.0,0.0,0.0,0.0,0.0,1.714766780078988,0.0,0.0,0.0,1.9944932002817903,0.0,0.0,2.31805729716002,2.7917759985287534,0.0,0.0,0.0,0.0,0.0,0.0,1.4731778876028814,1.942066937056458,1.744077192185485,8.0,8.0,0.0,0.0,7.441560894227958,5.895020822633034,0.0,0.0,0.0,0.0,0.0,0.0,1.4543779939506694,0.0,0.0,2.7173383138846203,2.873954839312097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142132889270159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13515287743881504,0.46432930833471264,0.0,0.6889327353733438,0.47914079670861454,0.2159730822754602,0.0,0.0,0.0,0.0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5337105018326701,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,0.0,0.0,0.0,0.0,1.6876396800098017,1.7833675998395517,0.0,0.0,0.0,0.0,0.0,0.0,1.6045119424103444,0.0,0.0,0.0,1.9944932002817903,0.0,0.0,2.31805729716002,2.7917759985287534,0.0,0.0,0.0,0.0,0.0,0.0,2.0477256531898766,1.942066937056458,1.744077192185485,8.0,8.0,0.0,0.0,7.441560894227958,5.895020822633034,0.0,0.0,0.0,0.0,0.0,0.0,1.894805627793157,0.0,0.0,2.7173383138846203,2.873954839312097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6978668424255154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949165666774326,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,39.7425399807481,37.70798622215934,39.88713837269855,40.73156940323039,37.149650872119835,33.0031310066335,0.0,0.0,0.0,0.0,0.0,0.0,2.1859650067272423,0.0,0.0,43.81147331965505,44.863406109958895,16.0,16.0,36.188300151445354,32.965444476694195,0.0,0.0,0.0,0.0,0.0,0.0,2.53826857150243,0.0,0.0,0.0,2.2372978496474585,0.0,2.219535231257782,2.0285601182344717,6.3880565682086665,0.0,0.0,0.0,0.0,0.0,0.0,1.4488320261348484,0.0,0.0,48.5354926818648,49.24112583734146,28.37823319693298,29.542052112029268,60.55241634620573,46.16819962782067,0.0,0.0,0.0,0.0,0.0,0.0,2.601599975430337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998628766619102,0.1428809624228613,0.47150926407776056,0.2540155616751882,0.0,0.0,0.4937392213088654,0.0,0.0,0.0,0.0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817437083333279,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,2.4468558435632435,1.893862142893273,0.0,0.0,0.0,0.0,4.853762982547174,2.50331819721037,0.0,0.0,0.0,0.0,0.0,0.0,1.0715076051470114,0.0,0.0,0.0,0.0,0.0,2.5565580876705947,1.9619343428702531,2.0594897725428996,0.0,0.0,0.0,0.0,0.0,0.0,2.6919990255071156,0.0,0.0,6.522117017061129,7.516946349725888,0.0,0.0,2.0677424996306106,1.6723682669282605,2.4052861112714323,0.0,0.0,0.0,0.0,0.0,1.0773269305397783,0.0,0.0,3.0419115418204026,3.7691806545991717,8.0,8.0,1.6508627294638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8301706891530074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19389402372204922,0.95824163239692,0.9812179142077724,0.0,0.0,0.16933782785702536,0.09764275499273502,0.1541582180990073,0.0,0.0,0.0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0827034629689198,1.8358400073703127,0.01370029856246502,0.0,0,1.2544117222750415,0.009361281509515235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2860594266945684,0.0,0.0,0.0,0.0,0.0,1.3536559104210497,1.9819464271783778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6641196151223219,0.0,0.0,0.0,0.0,0.0,1.5450825322939794,0.0,0.0,2.6574010369416485,3.264903209938903,8.0,8.0,0.0,2.032570481318777,3.813271983936393,0.0,0.0,0.0,0.0,0.0,1.3752971555106577,2.3599031618840067,0.0,0.0,0.0,0.0,2.314037669013873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8690862614822887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014810254871165,0.49491746768212336,0.5287342541067146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808889613949793
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2684441221970293,3.3474124703152515,0.0434728892248734,3.233883919087799,0,1.8450570686175864,0.023961780111916707,6.497956443167302,5.891728445317282,0.0,0.0,0.0,0.0,0.0,0.0,15.903198529025985,12.762190104496268,9.170814088715504,0.1768978926503174,0.0,0.0,1.0340306718317613,18.26042941481304,16.47258212632738,0.0,0.0,0.0,0.0,2.1427580216797213,0.0,12.980742588265027,17.945942082832374,3.9736403007741012,0.08552400373355518,0.0,0.0,2.0522162063182567,1.7128165781270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23555288956976,16.854818438107582,2.032696080529868,0.04839752572690162,0.0,0.0,1.3737577726654358,16.483224424434336,14.198888157171952,0.0,0.0,0.0,0.0,0.0,0.0,10.897434110707643,6.980661474387691,7.297970952900476,0.1472293886464075,0.0,0.0,1.4523457004830953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761960045181913,0.12053964566223942,0.4507525480331274,0.0,0.0,0.0,0.7567136291870438,0.0,0.0,0.0,0.0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.415390846269901,3.1204171002072805,0.07610773415139709,2.49210065527527,0,1.6672073282773077,0.04066359337261726,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.3267727869152062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,1.3416826910209774,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,2.5110409252817583,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,2.599351916481403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46837945964453664,0.0,0.04493683460239718,0.0,0.5283126988843372,0.0,0.0,0.5683228647838717,0.0,0.0,0.0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765969111146634,1.9109526618208668,0.01504687135292021,0.0,0,1.4429180163458983,0.01136155918382597,0.0,0.0,4.458802699821521,4.355060737179001,0.0,1.67557689021004,2.3263824940513183,2.2194775664060478,0.0,0.0,0.0,0.0,0.0,0.0,1.1257797747175076,0.0,0.0,0.0,0.0,0.0,0.0,3.4249854221260665,4.652746753853078,0.0,0.0,0.0,0.0,0.0,0.0,1.9481074645629548,2.2645176378730367,2.0748533438040955,2.5268751173372483,4.621536844494605,0.0,0.0,10.187149925389576,11.864205260893176,1.710541145448434,0.0,0.0,0.0,0.0,0.0,1.5507741594220448,0.0,0.0,2.9444318625795582,3.3070850339692783,0.0,0.0,4.169216113408341,2.2062036229656745,0.0,0.0,0.0,0.0,0.0,0.0,2.246003020663505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09198841051030801,0.05373178979208371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34796984260456076,3.1204171002072805,0.07610773415139709,2.49210065527527,0,1.6672073282773077,0.04066359337261726,6.497956443167302,5.891728445317282,0.0,0.0,0.0,0.0,0.0,0.0,15.903198529025985,12.762190104496268,7.178360366702799,0.138015738756639,0.0,0.0,1.4246993698345392,18.26042941481304,16.47258212632738,0.0,0.0,0.0,0.0,2.1427580216797213,0.0,12.980742588265027,17.945942082832374,0.0,0.0,0.0,0.0,1.4487745844692053,1.7128165781270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23555288956976,16.854818438107582,0.0,0.0,0.0,0.0,1.2417807770341645,16.483224424434336,14.198888157171952,0.0,0.0,0.0,0.0,0.0,0.0,10.897434110707643,6.980661474387691,5.134788081894605,0.09630447163264386,0.0,0.0,1.6735733611429084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176073647378105,0.0,0.0,0.3766973706432956,0.0,0.2800421097958715,0.0,0.0,0.0,0.0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20102311853168897,1.8358400073703127,0.01370029856246502,0.0,0,1.2544117222750415,0.009361281509515235,2.4468558435632435,1.893862142893273,0.0,0.0,0.0,0.0,4.853762982547174,2.50331819721037,0.0,0.0,0.0,0.0,0.0,0.0,1.375834612748916,0.0,0.0,0.0,0.0,0.0,2.5565580876705947,1.9619343428702531,2.0594897725428996,0.0,0.0,0.0,0.0,0.0,0.0,2.4066425297832303,0.0,0.0,6.522117017061129,7.516946349725888,0.0,0.0,2.0677424996306106,1.6723682669282605,2.4052861112714323,0.0,0.0,0.0,0.0,0.0,1.1465000046386398,0.0,0.0,3.0419115418204026,3.7691806545991717,8.0,8.0,1.6508627294638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8136513763829174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07276254773045962,0.0,0.029094031729206934,0.3035527455683899,0.0,0.17395338681888547,0.1322881893871131,0.0,0.1357066999896906,0.0,0.0,0.2154200769472678
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817437083333279,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,39.7425399807481,37.70798622215934,39.88713837269855,40.73156940323039,37.149650872119835,33.0031310066335,0.0,0.0,0.0,0.0,0.0,0.0,2.5859389316618064,0.0,0.0,43.81147331965505,44.863406109958895,16.0,16.0,36.188300151445354,32.965444476694195,0.0,0.0,0.0,0.0,0.0,0.0,2.676434053271694,0.0,0.0,0.0,2.2372978496474585,0.0,2.219535231257782,2.0285601182344717,6.3880565682086665,0.0,0.0,0.0,0.0,0.0,0.0,1.3596912952375,0.0,0.0,48.5354926818648,49.24112583734146,28.37823319693298,29.542052112029268,60.55241634620573,46.16819962782067,0.0,0.0,0.0,0.0,0.0,0.0,2.46964730957214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337767853322155,0.5499729412621543,0.0,0.0,0.0,0.0,0.0,0.0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1214973981241574,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.742372327166398,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,1.5796108978688619,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,2.8745916797424345,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,2.091859955248917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072606787777826,0.14963509843050357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0595489170548347,0.0,0.0,0.0,0.0,0.0,0.0,1.817437083333279,2.4514241217297985,0.0318366769055818,0.30594243184251524,0,1.3915132154673717,0.018071600200874956,0.0,0.0,12.44892168958544,16.595493133699975,33.37877193190597,34.11980563318871,15.976455031154401,20.083002804033036,0.0,0.0,0.0,0.0,0.0,0.0,2.1457025114091874,0.0,0.0,22.060079691047047,23.091297290428454,16.0,17.850531366089793,19.04654533771598,19.173673406080887,0.0,0.0,0.0,0.0,0.0,0.0,2.947468393345396,0.0,0.0,5.672901510212885,6.460513492166223,11.544524528941814,15.08330581880432,5.700674949522329,5.106450627061067,0.0,0.0,0.0,0.0,0.0,0.0,1.714327658350497,0.0,0.0,12.627554450977094,24.135730768585887,31.889483186610743,39.643635531528545,34.02631316158156,33.633915112702226,0.0,0.0,0.0,0.0,0.0,0.0,2.3220495266548395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15403461644803867,0.0,0.004405173654915532,0.0,0.7502192517333092,0.0,0.3293699201257322,0.0,0.0,0.0,0.0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34796984260456076,3.1204171002072805,0.07610773415139709,2.49210065527527,0,1.6672073282773077,0.04066359337261726,0.0,0.0,39.7425399807481,37.70798622215934,39.88713837269855,40.73156940323039,37.149650872119835,33.0031310066335,0.0,0.0,0.0,0.0,0.0,0.0,2.1964566198395423,0.0,0.0,43.81147331965505,44.863406109958895,16.0,16.0,36.188300151445354,32.965444476694195,0.0,0.0,0.0,0.0,0.0,0.0,2.5006107066016994,0.0,0.0,0.0,2.2372978496474585,0.0,2.219535231257782,2.0285601182344717,6.3880565682086665,0.0,0.0,0.0,0.0,0.0,0.0,2.94953060911302,0.0,0.0,48.5354926818648,49.24112583734146,28.37823319693298,29.542052112029268,60.55241634620573,46.16819962782067,0.0,0.0,0.0,0.0,0.0,0.0,2.697766520308852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002033080339318174,0.0,0.04130765246661292,0.0,0.0,0.0,0.3431320175876996,0.0,0.0,0.0,0.0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888100148231763,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,2.419486108852538,1.8523648091298133,0.0,0.0,0.0,0.0,0.0,0.0,1.869781534124995,0.0,0.0,0.0,0.0,0.0,1.8625551514744878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0708516927480503,0.0,0.0,0.0,0.0,0.0,0.8931389522781868,4.145363826397256,6.058128025805462,4.458034065733146,4.71019226152085,0.0,0.0,2.4531277357836476,1.990745118680548,1.7602160821154056,0.0,0.0,0.0,0.0,0.0,2.2298536726024913,4.43527030358593,1.814271468058605,0.0,0.0,0.0,0.0,0.0,0.0,3.8120088081304853,0.0,0.0,0.0,0.0,0.0,1.7373985086346648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03919656585121395,0.6988257262195118,0.3507689320942406,0.25430915016841305,0.0,0.0,0.1696556972759141,0.0,0.0,0.0,0.0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5623375703427729,1.7816361103282146,0.01460357467482143,0.0,0,1.2877095128904135,0.010554996007298471,10.90991452164338,9.601292047350874,0.0,1.790236877445634,8.0,6.384969191163139,0.0,0.0,4.93550073688804,5.25106107211911,0.0,0.0,0.0,0.0,1.8060879684545115,5.968598721577869,3.6424551370077847,0.0,0.0,0.0,0.0,0.0,0.0,8.04798350165667,5.461388553636891,0.0,0.0,0.0,0.0,1.1153628580102666,23.96469085644802,24.521754026319606,6.370457160248768,6.438562633984359,4.441520204395468,4.245616968388607,3.9969227578120723,1.673822883543385,4.333871523704431,7.913665789869661,5.581760596253828,0.12004096205127467,0.0,0.0,2.5132901150344464,12.26529748736804,7.254651374503982,0.0,0.0,0.0,0.0,0.0,0.0,10.811100911745932,0.0,0.0,0.0,0.0,0.0,1.724871259743545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39138848630972717,0.14154695604850837,0.0,0.37643833669106663,1.0481026283678987,0.0,0.0,0.0,0.0,0.0,0.0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2582772555518944,1.8821739536053868,0.017110672305503515,0.0,0,1.3302420013309033,0.012093109103008213,0.0,0.0,10.961966493304354,14.168566744987587,0.0,0.0,22.384347303400066,20.654077741539552,0.0,0.0,0.0,0.0,0.0,0.0,2.4709507819237286,0.0,0.0,0.0,1.8673704866551857,0.0,0.0,14.329428034342165,13.34872921157043,0.0,0.0,0.0,0.0,0.0,0.0,2.684972613167033,0.0,0.0,2.9333675936248853,3.390637937165022,0.0,0.0,8.373981525301613,7.884089198447719,0.0,0.0,0.0,0.0,0.0,0.0,1.793421560145333,1.8045392333768209,0.0,10.667595289229904,15.087451474730443,8.0,8.0,13.417812611075297,11.953603989756871,0.0,0.0,0.0,0.0,0.0,0.0,2.1141053006017656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904257392856513,0.0,0.0,0.634563919496314,0.36917507434847846,0.474084234312313,0.0,0.08697957674671183,0.0,0.0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3867637777597983,3.1204171002072805,0.07610773415139709,2.49210065527527,0,1.6672073282773077,0.04066359337261726,2.4468558435632435,1.893862142893273,0.0,0.0,0.0,0.0,4.853762982547174,2.50331819721037,0.0,0.0,0.0,0.0,0.0,0.0,2.5008218535611846,0.0,0.0,0.0,0.0,0.0,2.5565580876705947,1.9619343428702531,2.0594897725428996,0.0,0.0,0.0,0.0,0.0,0.0,1.874431793283763,0.0,0.0,6.522117017061129,7.516946349725888,0.0,0.0,2.0677424996306106,1.6723682669282605,2.4052861112714323,0.0,0.0,0.0,0.0,0.0,1.4604535005086627,0.0,0.0,3.0419115418204026,3.7691806545991717,8.0,8.0,1.6508627294638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7095674841378454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380945882196492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2398170536869265,12.666798533237985,0.30159044126757106,8.0,0,2.4940815506164347,0.05938289406229606,2.0982245610492005,0.0,9.790385359110967,10.461578462683287,0.0,0.0,16.845992597069802,9.650880798106204,0.0,0.0,0.0,0.0,0.0,0.0,2.808409194336489,0.0,0.0,11.255678191078005,12.516640175187852,2.2914296605010698,3.5170313346159965,20.881714733566767,21.754446313594915,0.0,0.0,0.0,0.0,0.0,0.0,1.5328535246250543,0.0,0.0,22.38168020811501,24.776483077605455,16.0,16.0,18.89863197314476,16.972059479072936,0.0,0.0,0.0,0.0,0.0,0.0,2.4018257985218554,0.0,0.0,10.052189139629258,10.601101530491874,8.0,8.0,30.82744315173163,26.639399539987032,0.0,0.0,0.0,0.0,0.0,0.0,2.2887516415750464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370143858790021,0.0,0.0,0.0,0.0,0.0,0.28654827276976025,0.0,0.0,0.0,0.0
