,type,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_4
24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016986548497421269,1.4119169235314228,0.008879980651141024,0.0,0,1.1806203199775842,0.007425285031305561,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6541167470802656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,1.2732692323002284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.749410885638512,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,2.016941556426764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.187908562933042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2722924824562012,1.7993155306461124,0.024990493481196006,2.1032097210330165,0,1.3541105077586566,0.018807090385536896,5.2423985139557265,4.147096632426426,0.0,0.0,0.0,0.0,0.0,0.0,13.466430065799187,0.0,0.0,0.0,0.0,0.0,1.0907791703479572,17.7195569439552,14.450492289177376,0.0,0.0,0.0,0.0,0.0,0.0,6.171829289368149,0.0,1.646227378636128,0.024570557890091462,0.0,0.0,1.827504801512095,4.196819108655694,2.642976061267647,0.0,0.0,0.0,0.0,0.0,0.0,2.100040057394717,1.6994722334437224,1.8204619318235933,0.031387274686613675,0.0,0.0,0.8161822287105639,12.151871836312015,5.5755415892261375,0.0,0.0,0.0,0.0,0.0,0.0,7.756825363990675,0.0,0.0,0.0,0.0,0.0,1.5359598853131282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25309957261144655,2.1541298580573502,0.03263833118268712,4.8036214675177575,0,1.5474229933367682,0.023445802929344974,0.0,0.0,3.4220349846577234,5.4265222779639135,0.0,0.0,1.8868232871582753,2.1616949136756056,0.0,0.0,0.0,0.0,0.0,0.0,1.2226403781841133,9.715602000056895,0.0,10.372299755937183,10.839415358489376,0.0,2.0115530682922342,23.438712287539026,23.512948264529378,2.74171841528503,0.0,0.0,0.0,0.0,0.0,1.7596140059941623,1.8088151738106837,0.0,6.658993917138183,5.957358471381716,0.0,0.0,12.953537858820297,7.2698910129239565,0.0,0.0,0.0,0.0,0.0,0.0,0.7276630843667082,0.0,0.0,0.0,0.0,8.0,8.0,2.295680081393039,3.814947443683412,0.0,0.0,0.0,0.0,0.0,0.0,1.4975459136317806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6120234524044528,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6912661286301331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,1.7584889548360776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2193959598521553,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,1.6368449636568925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42296505758557235,1.4119169235314228,0.008879980651141024,0.0,0,1.1806203199775842,0.007425285031305561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1244568334781606,0.0,0.0,0.0,0.0,0.0,1.2271774234293267,0.0,0.0,1.980968021794223,2.518458979967271,8.0,8.0,1.6959577463288906,1.8464539736476604,0.0,0.0,0.0,0.0,0.0,0.0,1.7939796827960415,2.3362562713578248,2.352115971396568,3.969944795275559,4.101341507287755,0.0,0.0,3.105338333359034,2.915812868455376,5.793073831278507,0.0,0.0,0.0,0.0,0.0,0.8667377673620675,1.773038622075589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8279186477720641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3414296247979937,1.4799857164433698,0.012436854760028319,0.0,0,1.2493803293068682,0.010498994363923262,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424148147104288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,1.5756361164335195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883641967428448,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,1.6767970805962926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476287700208868,1.4799857164433698,0.012436854760028319,0.0,0,1.2493803293068682,0.010498994363923262,0.0,0.0,53.19721296707603,56.54410443045572,38.11325524737359,44.47206734149721,70.83594045376185,63.59657384575933,0.0,0.0,0.0,0.0,0.0,0.0,2.434048913934789,0.0,0.0,57.33346537568592,59.21843587165307,20.05656125521012,23.352185292675067,74.52369118554394,63.68639360204045,0.0,0.0,0.0,0.0,0.0,0.0,2.7302369071617285,0.0,0.0,8.0,7.709243802498322,2.309621355134456,3.5419004991481624,17.58844042990017,18.02079524126826,0.0,0.0,0.0,0.0,0.0,0.0,3.2296480080371657,0.0,0.0,51.66843354969975,62.88176317525574,51.96768183352255,56.64790327892989,66.19097786279337,57.79854717133234,0.0,0.0,0.0,0.0,0.0,0.0,2.7019150918165646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08663139733680501,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,52.0942539972239,52.96612725071179,43.7677448050356,47.08891953952007,70.13248426796399,61.50028013248676,0.0,0.0,0.0,0.0,0.0,0.0,2.3510419821033643,0.0,0.0,54.674315952616304,58.53815303914922,37.215623745233145,37.759175378286955,63.51874713044265,61.0764751905623,0.0,0.0,0.0,0.0,0.0,0.0,2.668960936890465,0.0,0.0,37.08597181988446,40.68892464631161,24.0,24.0,45.14118951178843,41.57978246859271,0.0,0.0,0.0,0.0,0.0,0.0,2.3517332409669782,0.0,0.0,74.88267214957649,78.01354130068194,51.67585875243532,56.039368891795654,61.79351959811925,53.84826768015693,0.0,0.0,0.0,0.0,0.0,0.0,2.889018471111049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17156413982386792,1.4799857164433698,0.012436854760028319,0.0,0,1.2493803293068682,0.010498994363923262,0.0,0.0,22.54563458711422,24.141164091297735,22.020809470796983,23.208770503710966,14.160298726772094,16.658772112525526,0.0,0.0,0.0,0.0,0.0,0.0,1.8610942313887011,0.0,0.0,19.917637227762675,20.319973876750378,14.693843499706613,15.18733844188495,16.716976146442775,17.34709367398063,0.0,0.0,0.0,0.0,0.0,0.0,2.5334150237797366,0.0,0.0,17.484168657761096,16.81084985553492,13.870899966346874,14.03899745944141,21.44760580129806,15.911095253132064,0.0,0.0,0.0,0.0,0.0,0.0,1.81397582971359,0.0,0.0,2.122033730802756,5.841119109095972,24.0,24.0,9.096425553790262,9.280594561239464,0.0,0.0,0.0,0.0,0.0,0.0,2.3566219661541363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25309957261144655,1.3571141283629875,0.007415924198704849,0.0,0,1.2141749111673639,0.0066348355801495295,0.0,0.0,22.54563458711422,24.141164091297735,22.020809470796983,23.208770503710966,14.160298726772094,16.658772112525526,0.0,0.0,0.0,0.0,0.0,0.0,2.0452712540293265,0.0,0.0,19.917637227762675,20.319973876750378,14.693843499706613,15.18733844188495,16.716976146442775,17.34709367398063,0.0,0.0,0.0,0.0,0.0,0.0,1.9689377194248263,0.0,0.0,17.484168657761096,16.81084985553492,13.870899966346874,14.03899745944141,21.44760580129806,15.911095253132064,0.0,0.0,0.0,0.0,0.0,0.0,1.8938236747522883,0.0,0.0,2.122033730802756,5.841119109095972,24.0,24.0,9.096425553790262,9.280594561239464,0.0,0.0,0.0,0.0,0.0,0.0,2.398150041256389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02126741942555956
39,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078978000726352,1.7993155306461124,0.024990493481196006,2.1032097210330165,0,1.3541105077586566,0.018807090385536896,0.0,0.0,8.0,7.786604801354373,8.0,8.0,2.7096711083396037,2.0847496411809505,0.0,0.0,0.0,0.0,0.0,0.0,1.4219843502390697,0.0,0.0,6.980770675010787,5.880299619176756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8120285842834025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400996804635393,0.0,0.0,2.7238287402984893,3.226454269880982,0.0,0.0,1.7719528613058029,1.9227938810931229,0.0,0.0,0.0,0.0,0.0,0.0,1.7099860410093903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08323408763732076,1.3571141283629875,0.007415924198704849,0.0,0,1.2141749111673639,0.0066348355801495295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7717516014246681,5.5813181734768715,1.6981138792541373,3.1713577155504282,3.339085751989237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4059735238959794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1351207061137725,1.7210755715038581,0.0,0.0,0.0,0.0,1.2432771960919768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.486296784582556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.935958822207434,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941723670645575,5.5813181734768715,1.6981138792541373,3.1713577155504282,3.339085751989237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2143789177789044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1351207061137725,1.7210755715038581,0.0,0.0,0.0,0.0,2.792810170621308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9002558381696117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7660933372333082,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7987018559209984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,1.2961337749558401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3128500361003277,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,1.8708207466981257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928305425596981,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2225283264014948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,2.0604154581388032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675254795210111,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,1.6700261625305377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.337337146179183,2.128045234184983,0.0,0.0,0.0,0.0,0.0,-0.7660933372333082,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4708558585096894,5.5813181734768715,1.6981138792541373,3.1713577155504282,3.339085751989237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343639846967008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1351207061137725,1.7210755715038581,0.0,0.0,0.0,0.0,1.3420038156346323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1951705262438823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33803231509850945,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,0.0,0.0,3.4220349846577234,5.4265222779639135,0.0,0.0,1.8868232871582753,2.1616949136756056,0.0,0.0,0.0,0.0,0.0,0.0,1.6200974853522432,9.715602000056895,0.0,10.372299755937183,10.839415358489376,0.0,2.0115530682922342,23.438712287539026,23.512948264529378,2.74171841528503,0.0,0.0,0.0,0.0,0.0,1.6533657041123062,1.8088151738106837,0.0,6.658993917138183,5.957358471381716,0.0,0.0,12.953537858820297,7.2698910129239565,0.0,0.0,0.0,0.0,0.0,0.0,1.2322238096216938,0.0,0.0,0.0,0.0,8.0,8.0,2.295680081393039,3.814947443683412,0.0,0.0,0.0,0.0,0.0,0.0,2.0972460829668487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1907570496686226,2.5113236262862593,0.0330437319248192,7.521970310411665,0,1.6795939597643346,0.02209992052321493,0.0,0.0,12.00819496459324,12.660405926971873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2636754202249205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180203251431565,0.0,0.0,0.0,0.0,0.0,1.8305514272779184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138440611433222,0.0,0.0,0.0,0.0,0.0,0.0,1.7727306419614133,1.9638925373764695,0.0,0.0,0.0,0.0,0.0,0.0,2.145478182670552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08323408763732076,1.3571141283629875,0.007415924198704849,0.0,0,1.2141749111673639,0.0066348355801495295,0.0,0.0,22.54563458711422,24.141164091297735,22.020809470796983,23.208770503710966,14.160298726772094,16.658772112525526,0.0,0.0,0.0,0.0,0.0,0.0,1.9835079677745768,0.0,0.0,19.917637227762675,20.319973876750378,14.693843499706613,15.18733844188495,16.716976146442775,17.34709367398063,0.0,0.0,0.0,0.0,0.0,0.0,2.1537340207835984,0.0,0.0,17.484168657761096,16.81084985553492,13.870899966346874,14.03899745944141,21.44760580129806,15.911095253132064,0.0,0.0,0.0,0.0,0.0,0.0,1.3807355147632974,0.0,0.0,2.122033730802756,5.841119109095972,24.0,24.0,9.096425553790262,9.280594561239464,0.0,0.0,0.0,0.0,0.0,0.0,2.1228528025219777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476287700208868,1.4119169235314228,0.008879980651141024,0.0,0,1.1806203199775842,0.007425285031305561,3.7007195476558143,1.6615134403890728,0.0,0.0,0.0,0.0,0.0,0.0,8.064132671752919,3.3523397777901445,0.0,0.0,0.0,0.0,1.090129735807282,10.147055549302483,8.241408060146522,0.0,0.0,0.0,0.0,0.0,0.0,5.568638358293385,1.6508850614505342,1.646227378636128,0.024570557890091462,0.0,0.0,1.5464976228030278,1.8850378374314951,0.0,0.0,0.0,0.0,0.0,0.0,2.0900734197083293,18.463064565534285,1.6941588246654016,0.0,0.0,0.0,0.0,1.4179154932706752,6.32963116886553,1.8586101279460605,0.0,0.0,0.0,0.0,0.0,0.0,3.6865963193779927,0.0,0.0,0.0,0.0,0.0,1.890578687852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5112951097721194,1.3571141283629875,0.007415924198704849,0.0,0,1.2141749111673639,0.0066348355801495295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1244568334781606,0.0,0.0,0.0,0.0,0.0,2.045601018658213,0.0,0.0,1.980968021794223,2.518458979967271,8.0,8.0,1.6959577463288906,1.8464539736476604,0.0,0.0,0.0,0.0,0.0,0.0,0.9884357584835399,2.3362562713578248,2.352115971396568,3.969944795275559,4.101341507287755,0.0,0.0,3.105338333359034,2.915812868455376,5.793073831278507,0.0,0.0,0.0,0.0,0.0,1.7562469064503066,1.773038622075589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2021005901145814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078978000726352,1.2694676690320617,0.005877165134407693,0.0,0,1.1361255656629732,0.005259840581773024,5.2423985139557265,4.147096632426426,0.0,0.0,0.0,0.0,0.0,0.0,13.466430065799187,0.0,0.0,0.0,0.0,0.0,1.2427434290218793,17.7195569439552,14.450492289177376,0.0,0.0,0.0,0.0,0.0,0.0,6.171829289368149,0.0,1.6676472823744055,0.025267383066278872,0.0,0.0,1.049759003326256,4.196819108655694,2.642976061267647,0.0,0.0,0.0,0.0,0.0,0.0,2.100040057394717,1.6994722334437224,0.0,0.0,0.0,0.0,1.4389260084519446,12.151871836312015,5.5755415892261375,0.0,0.0,0.0,0.0,0.0,0.0,7.756825363990675,0.0,0.0,0.0,0.0,0.0,1.492470316746719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
